timestamp,omega,khra_amp,gixx_amp,coherence,asymmetry,vorticity_mean,gpu_temp_c,gpu_power_w,cycle
2026-03-27T08:20:32.725056,1.5,0.03,0.008,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:20:35.729416,1.5,0.03,0.01,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:20:38.732995,1.5,0.03,0.012,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:20:41.736219,1.5,0.04,0.004,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:20:44.739422,1.5,0.04,0.006,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:20:47.743010,1.5,0.04,0.008,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:20:50.746594,1.5,0.04,0.01,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:20:53.749709,1.5,0.04,0.012,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:20:56.754119,1.5,0.05,0.004,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:20:59.831121,1.5,0.05,0.006,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:21:02.834835,1.5,0.05,0.008,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:21:05.838447,1.5,0.05,0.01,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:21:08.841567,1.5,0.05,0.012,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:21:11.844910,1.6,0.01,0.004,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:21:14.849605,1.6,0.01,0.006,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:21:17.852977,1.6,0.01,0.008,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:21:20.856513,1.6,0.01,0.01,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:21:23.859885,1.6,0.01,0.012,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:21:26.863297,1.6,0.02,0.004,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:21:29.938726,1.6,0.02,0.006,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:21:32.942208,1.6,0.02,0.008,0.7395,12.408,0.032721,58,289.5,198600
2026-03-27T08:21:35.945676,1.6,0.02,0.01,0.7397,12.3838,0.026039,55,276.1,198880
2026-03-27T08:21:38.987677,1.6,0.02,0.012,0.7388,12.4996,0.022872,56,275.4,199290
2026-03-27T08:21:42.035791,1.6,0.03,0.004,0.738,12.593,0.032463,56,281.2,199710
2026-03-27T08:21:45.047737,1.6,0.03,0.006,0.7397,12.388,0.027622,56,280.4,200130
2026-03-27T08:21:48.092521,1.6,0.03,0.008,0.7386,12.5285,0.023305,56,278.7,200550
2026-03-27T08:21:51.148991,1.6,0.03,0.01,0.7381,12.5885,0.03132,56,282.0,200960
2026-03-27T08:21:54.156492,1.6,0.03,0.012,0.7389,12.4856,0.033054,49,62.8,201360
2026-03-27T08:21:57.161335,1.6,0.04,0.004,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:00.251195,1.6,0.04,0.006,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:03.256294,1.6,0.04,0.008,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:06.260634,1.6,0.04,0.01,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:09.263959,1.6,0.04,0.012,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:12.267337,1.6,0.05,0.004,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:15.270758,1.6,0.05,0.006,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:18.274674,1.6,0.05,0.008,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:21.277756,1.6,0.05,0.01,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:24.281152,1.6,0.05,0.012,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:27.284439,1.7,0.01,0.004,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:30.358456,1.7,0.01,0.006,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:33.365135,1.7,0.01,0.008,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:36.368595,1.7,0.01,0.01,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:39.371934,1.7,0.01,0.012,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:42.375162,1.7,0.02,0.004,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:45.379888,1.7,0.02,0.006,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:48.383009,1.7,0.02,0.008,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:51.386389,1.7,0.02,0.01,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:54.389890,1.7,0.02,0.012,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:22:57.393287,1.7,0.03,0.004,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:23:00.473308,1.7,0.03,0.006,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:23:03.476769,1.7,0.03,0.008,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:23:06.479984,1.7,0.03,0.01,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:23:09.483101,1.7,0.03,0.012,0.7381,12.5841,0.032976,48,57.4,201600
2026-03-27T08:23:12.487689,1.7,0.04,0.004,0.7389,12.4757,0.022726,48,49.2,201920
2026-03-27T08:23:15.506107,1.7,0.04,0.006,0.7378,12.6027,0.028281,47,48.7,202330
2026-03-27T08:23:18.546988,1.7,0.04,0.008,0.7389,12.4848,0.032188,47,48.6,202750
2026-03-27T08:23:21.578083,1.7,0.04,0.01,0.8208,4.7568,0.007107,56,285.7,203170
2026-03-27T08:23:24.623674,1.7,0.04,0.012,0.8527,3.0836,0.008915,54,273.3,203590
2026-03-27T08:23:27.657367,1.7,0.05,0.004,0.8515,3.1213,0.00955,54,292.3,204000
2026-03-27T08:23:30.729552,1.7,0.05,0.006,0.8505,3.1484,0.008798,55,295.1,204410
2026-03-27T08:23:33.732563,1.7,0.05,0.008,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:23:36.738517,1.7,0.05,0.01,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:23:39.743471,1.7,0.05,0.012,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:23:42.746706,1.8,0.01,0.004,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:23:45.752494,1.8,0.01,0.006,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:23:48.755665,1.8,0.01,0.008,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:23:51.760957,1.8,0.01,0.01,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:23:54.765784,1.8,0.01,0.012,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:23:57.772804,1.8,0.02,0.004,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:24:00.837447,1.8,0.02,0.006,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:24:03.840516,1.8,0.02,0.008,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:24:06.843670,1.8,0.02,0.01,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:24:09.846743,1.8,0.02,0.012,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:24:12.849917,1.8,0.03,0.004,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:24:15.853911,1.8,0.03,0.006,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:24:18.857323,1.8,0.03,0.008,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:24:21.860752,1.8,0.03,0.01,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:24:24.864060,1.8,0.03,0.012,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:24:27.867525,1.8,0.04,0.004,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:24:30.933972,1.8,0.04,0.006,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:24:33.937529,1.8,0.04,0.008,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:24:36.940899,1.8,0.04,0.01,0.8227,4.6534,0.009952,55,285.9,204600
2026-03-27T08:24:39.945834,1.8,0.04,0.012,0.8232,4.6128,0.009789,55,285.5,204660
2026-03-27T08:24:42.983681,1.8,0.05,0.004,0.8241,4.5466,0.009834,54,280.5,205070
2026-03-27T08:24:46.030806,1.8,0.05,0.006,0.8246,4.5137,0.010498,55,286.3,205490
2026-03-27T08:24:49.074324,1.8,0.05,0.008,0.8079,5.6467,0.010374,56,281.9,205910
2026-03-27T08:24:52.105778,1.8,0.05,0.01,0.8057,5.8474,0.010216,56,288.4,206330
2026-03-27T08:24:55.151375,1.8,0.05,0.012,0.8062,5.8105,0.010784,56,286.1,206750
2026-03-27T08:24:58.239067,1.9,0.01,0.004,0.8059,5.8166,0.010307,56,288.3,207170
2026-03-27T08:25:01.246093,1.9,0.01,0.006,0.7941,6.7534,0.010437,56,288.3,207580
2026-03-27T08:25:04.249971,1.9,0.01,0.008,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:07.255201,1.9,0.01,0.01,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:10.259818,1.9,0.01,0.012,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:13.265227,1.9,0.02,0.004,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:16.268520,1.9,0.02,0.006,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:19.271738,1.9,0.02,0.008,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:22.274909,1.9,0.02,0.01,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:25.278704,1.9,0.02,0.012,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:28.335270,1.9,0.03,0.004,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:31.338756,1.9,0.03,0.006,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:34.341928,1.9,0.03,0.008,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:37.345287,1.9,0.03,0.01,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:40.348589,1.9,0.03,0.012,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:43.352639,1.9,0.04,0.004,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:46.356148,1.9,0.04,0.006,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:49.359369,1.9,0.04,0.008,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:52.363305,1.9,0.04,0.01,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:55.368714,1.9,0.04,0.012,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:25:58.435408,1.9,0.05,0.004,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:26:01.439164,1.9,0.05,0.006,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:26:04.442640,1.9,0.05,0.008,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:26:07.445887,1.9,0.05,0.01,0.7941,6.7504,0.010479,56,286.3,207600
2026-03-27T08:26:10.484449,1.9,0.05,0.012,0.7942,6.7451,0.010481,56,284.5,207920
